year,importer1,importer2,flow1
2017,Red,Green,9
2017,Red,Green,6
2017,Green,Green,0
2017,Black,Green,4395
2017,Green,Green,5
2017,Orange,Red,393
2017,Green,Red,90
2017,Red,Green,45
2017,Orange,Green,6
2017,Red,Red,8944
2017,Red,Black,6233
2017,Green,Green,467
2017,Green,Gray,3
2017,Orange,Green,1
2017,Green,Red,43
2017,Green,Red,29
2017,Green,Green,382
2017,Green,Green,77
2017,Black,Red,3521
2017,Orange,Orange,366
2017,Orange,Green,18
2017,Blue,Orange,234
2017,Green,Green,269
2017,Orange,Orange,1348
2017,Green,Red,28
2017,Green,Green,6
2017,Red,Red,1727
2017,Red,Black,2433
2017,Green,Red,2
2017,Green,Green,5
2017,Red,Blue,0
2017,Orange,Red,124
2017,Red,Red,278
2017,Blue,Green,16
2017,Green,Green,411
2017,Green,Orange,193
2017,Orange,Green,8
2017,Red,Red,4
2017,Green,Blue,36
2017,Green,Green,0
2017,Green,Red,42
2017,Green,Green,45
2017,Orange,Blue,72
2017,Black,Red,2503
2017,Green,Red,3
2017,Green,Orange,7
2017,Green,Green,1653
2017,Green,Gray,9
2017,Orange,Green,28
2017,Green,Blue,10
2017,Green,Orange,11
2017,Green,Green,207
2017,Green,Red,6
2017,Orange,Green,13
2017,Red,Green,36
2017,Green,Orange,2407
2017,Orange,Green,33
2017,Green,Green,3
2017,Red,Gray,152
2017,Orange,Green,5
2017,Green,Green,7
2017,Green,Green,39
2017,Red,Red,6
2017,Green,Green,21
2017,Blue,Blue,916
2017,Red,Green,7
2017,Green,Green,187
2017,Blue,Green,14
2017,Green,Green,60
2017,Orange,Green,17
2017,Green,Red,65
2017,Green,Green,239
2017,Green,Green,37
2017,Orange,Blue,113
2017,Red,Red,1023
2017,Red,Green,2
2017,Blue,Orange,311
2017,Green,Red,28
2017,Green,Green,797
2017,Green,Orange,4
2017,Green,Green,1
2017,Green,Red,690
2017,Red,Red,25
2017,Gray,Green,22
2017,Green,Blue,1
2017,Red,Green,1196
2017,Green,Orange,3
2017,Green,Orange,0
2017,Red,Green,38
2017,Red,Green,53
2017,Green,Red,35
2017,Green,Red,12
2017,Red,Green,157
2017,Green,Red,20
2017,Black,Green,227
2017,Green,Orange,5
2017,Blue,Orange,94
2017,Red,Green,4
2017,Green,Blue,5
2017,Green,Blue,34
2017,Green,Green,15
2017,Red,Red,121
2017,Green,Green,3
2017,Green,Red,18
2017,Green,Green,4
2017,Green,Green,16
2017,Blue,Red,384
2017,Red,Green,3
2017,Green,Green,10
2017,Green,Orange,319
2017,Blue,Green,17
2017,Blue,Green,39
2017,Green,Orange,22
2017,Green,Green,7
2017,Green,Orange,6
2017,Red,Green,7
2017,Green,Red,1
2017,Green,Red,0
2017,Green,Green,0
2017,Green,Red,6
2017,Black,Red,7
2017,Green,Gray,7
2017,Red,Orange,156
2017,Orange,Green,6
2017,Green,Green,2
2017,Red,Green,550
2017,Green,Orange,0
2017,Blue,Red,19
2017,Red,Red,115
2017,Green,Red,2
2017,Green,Green,8
2017,Black,Red,2737
2017,Red,Green,156
2017,Green,Green,0
2017,Red,Green,28
2017,Green,Blue,1
2017,Green,Red,4
2017,Green,Green,3
2017,Green,Green,303
2017,Red,Red,17
2017,Blue,Green,87
2017,Blue,Green,3
2017,Green,Black,141
2017,Green,Green,4
2017,Green,Green,7
2017,Orange,Orange,301
2017,Red,Red,530
2017,Green,Black,119
2017,Blue,Green,1
2017,Green,Green,4
2017,Red,Green,407
2017,Red,Green,0
2017,Red,Red,1747
2017,Green,Green,119
2017,Orange,Black,3686
2017,Red,Green,8
2017,Green,Red,28
2017,Green,Orange,8
2017,Green,Orange,0
2017,Green,Green,1
2017,Green,Blue,28
2017,Red,Green,25
2017,Green,Green,0
2017,Green,Orange,79
2017,Red,Blue,487
2017,Green,Blue,105
2017,Green,Red,4
2017,Orange,Red,461
2017,Green,Red,35
2017,Red,Red,5
2017,Gray,Black,8
2017,Green,Red,15
2017,Green,Blue,6
2017,Green,Orange,130
2017,Red,Green,88
2017,Red,Red,1723
2017,Green,Black,12
2017,Blue,Orange,16
2017,Green,Green,0
2017,Green,Green,0
2017,Red,Red,1240
2017,Blue,Green,3
2017,Red,Green,5
2017,Blue,Green,32
2017,Green,Red,17
2017,Red,Blue,36
2017,Orange,Orange,1317
2017,Green,Green,15
2017,Green,Red,5
2017,Gray,Orange,46
2017,Green,Green,5
2017,Green,Orange,1
2017,Orange,Blue,4408
2017,Green,Red,5
2017,Green,Green,5
2017,Green,Orange,0
2017,Green,Green,15
2017,Orange,Blue,35
2017,Green,Orange,16
2017,Blue,Green,11
2017,Blue,Orange,28
2017,Red,Blue,287
2017,Orange,Blue,47
2017,Green,Orange,1
2017,Green,Green,142
2017,Orange,Blue,302
2017,Red,Green,218
2017,Red,Orange,101
2017,Green,Green,0
2017,Green,Red,3
2017,Green,Green,4
2017,Orange,Green,337
2017,Green,Green,0
2017,Orange,Blue,31
2017,Green,Green,36
2017,Red,Green,5
2017,Orange,Green,14
2017,Orange,Red,252
2017,Red,Gray,77
2017,Red,Green,13
2017,Green,Green,12
2017,Green,Red,129
2017,Red,Red,7006
2017,Orange,Green,8
2017,Green,Green,10
2017,Red,Green,13
2017,Red,Red,696
2017,Green,Red,9
2017,Green,Green,1066
2017,Green,Red,28
2017,Gray,Green,5
2017,Red,Green,2
2017,Blue,Black,158
2017,Red,Red,7
2017,Orange,Gray,139
2017,Green,Green,604
2017,Red,Orange,33
2017,Red,Red,205
2017,Green,Green,7
2017,Red,Blue,133
2017,Green,Green,15
2017,Green,Black,458
2017,Red,Green,66
2017,Green,Orange,19
2017,Green,Blue,9
2017,Blue,Red,28
2017,Green,Green,181
2017,Blue,Green,61
2017,Green,Blue,44
2017,Orange,Red,137
2017,Orange,Blue,482
2017,Green,Orange,5
2017,Orange,Blue,505
2017,Blue,Green,336
2017,Green,Red,26
2017,Blue,Red,72
2017,Red,Green,74
2017,Blue,Green,11
2017,Blue,Red,147
2017,Red,Green,6
2017,Green,Blue,8
2017,Green,Green,6
2017,Blue,Red,27
2017,Green,Red,6
2017,Black,Black,740
2017,Blue,Orange,508
2017,Green,Blue,9
2017,Green,Green,2
2017,Blue,Green,20
2017,Blue,Green,25
2017,Red,Green,222
2017,Red,Red,2248
2017,Red,Red,968
2017,Green,Green,142
2017,Green,Red,36
2017,Red,Orange,139
2017,Gray,Green,13
2017,Orange,Red,439
2017,Red,Green,92
2017,Blue,Green,4
2017,Green,Blue,11
2017,Blue,Green,39
2017,Green,Red,44
2017,Green,Green,11
2017,Orange,Green,22
2017,Red,Green,5
2017,Blue,Red,80
2017,Orange,Green,6
2017,Red,Red,147
2017,Blue,Orange,3993
2017,Blue,Orange,13
2017,Red,Green,32
2017,Red,Green,19
2017,Green,Green,118
2017,Green,Green,8
2017,Green,Red,107
2017,Green,Green,28
2017,Green,Green,1
2017,Green,Green,2
2017,Blue,Green,4
2017,Red,Green,12
2017,Orange,Green,1
2017,Green,Green,22
2017,Red,Green,4
2017,Red,Green,119
2017,Red,Green,31
2017,Gray,Green,101
2017,Green,Green,18
2017,Red,Red,5
2017,Green,Red,100
2017,Red,Green,11
2017,Green,Red,69
2017,Orange,Red,230
2017,Red,Red,6024
2017,Red,Green,4
2017,Blue,Red,50
2017,Red,Red,0
2017,Blue,Red,55
2017,Red,Green,3
2017,Green,Green,0
2017,Green,Blue,59
2017,Green,Green,3
2017,Green,Red,461
2017,Blue,Orange,130
2017,Green,Green,288
2017,Orange,Red,67
2017,Red,Green,8
2017,Orange,Green,32
2017,Green,Blue,0
2017,Black,Red,4056
2017,Blue,Orange,374
2017,Orange,Red,512
2017,Red,Red,20
2017,Green,Orange,2
2017,Green,Green,179
2017,Green,Green,0
2017,Red,Gray,51
2017,Green,Green,1
2017,Green,Green,254
2017,Green,Green,313
2017,Green,Red,60
2017,Green,Blue,11
2017,Gray,Green,8
2017,Green,Red,0
2017,Green,Green,272
2017,Green,Green,14
2017,Red,Green,9
2017,Green,Green,0
2017,Green,Green,14
2017,Red,Black,6548
2017,Orange,Red,420
2017,Blue,Green,36
2017,Green,Green,241
2017,Orange,Green,24
2017,Orange,Orange,1033
2017,Gray,Green,3
2017,Red,Orange,70
2017,Red,Red,1411
2017,Red,Green,32
2017,Green,Orange,9
2017,Red,Green,17
2017,Green,Blue,6
2017,Blue,Orange,42
2017,Green,Green,0
2017,Green,Blue,1163
2017,Orange,Red,199
2017,Green,Blue,3
2017,Green,Green,0
2017,Green,Red,6
2017,Blue,Green,8
2017,Green,Green,39
2017,Black,Green,87
2017,Red,Orange,214
2017,Orange,Green,6
2017,Green,Green,174
2017,Red,Green,33
2017,Red,Green,36
2017,Red,Green,63
2017,Blue,Green,4
2017,Green,Green,99
2017,Red,Red,1134
2017,Orange,Blue,4596
2017,Blue,Green,1073
2017,Blue,Black,277
2017,Green,Orange,2
2017,Red,Red,3925
2017,Red,Red,1304
2017,Green,Green,51
2017,Green,Green,0
2017,Red,Orange,424
2017,Green,Green,6
2017,Red,Gray,244
2017,Red,Red,4185
2017,Red,Green,202
2017,Red,Green,18
2017,Green,Green,227
2017,Blue,Green,5
2017,Green,Orange,3
2017,Orange,Green,4
2017,Green,Green,80
2017,Red,Black,2908
2017,Green,Orange,6
2017,Blue,Green,71
2017,Green,Red,32
2017,Red,Green,137
2017,Green,Green,832
2017,Orange,Green,8
2017,Orange,Red,2
2017,Green,Green,1
2017,Orange,Blue,147
2017,Green,Green,149
2017,Green,Green,5
2017,Red,Orange,43
2017,Red,Green,104
2017,Red,Green,3
2017,Red,Green,1273
2017,Red,Red,0
2017,Red,Green,46
2017,Blue,Red,68
2017,Green,Green,8
2017,Red,Green,14
2017,Orange,Orange,105
2017,Green,Blue,29
2017,Green,Green,9
2017,Green,Blue,4
2017,Red,Orange,0
2017,Green,Gray,6
2017,Orange,Red,301
2017,Green,Orange,25
2017,Green,Red,32
2017,Blue,Green,5
2017,Green,Red,17
2017,Green,Green,249
2017,Blue,Green,115
2017,Green,Red,20
2017,Green,Black,1
2017,Green,Red,19
2017,Red,Blue,104
2017,Black,Green,688
2017,Green,Orange,1
2017,Green,Green,16
2017,Green,Red,2
2017,Green,Orange,717
2017,Red,Green,256
2017,Green,Green,19
2017,Green,Green,3
2017,Blue,Green,51
2017,Green,Green,0
2017,Red,Red,151
2017,Green,Green,735
2017,Green,Orange,47
2017,Green,Red,14
2017,Green,Green,495
2017,Red,Red,3
2017,Black,Green,304
2017,Green,Blue,24
2017,Blue,Green,7
2017,Orange,Orange,3450
2017,Red,Green,3
2017,Green,Red,21
2017,Green,Green,6
2017,Green,Green,1
2017,Green,Green,79
2017,Green,Green,101
2017,Blue,Blue,272
2017,Green,Red,22
2017,Green,Blue,27
2017,Green,Red,27
2017,Red,Orange,637
2017,Green,Green,8
2017,Green,Red,7
2017,Orange,Green,13
2017,Blue,Green,7
2017,Green,Green,91
2017,Green,Green,0
2017,Red,Green,72
2017,Blue,Green,1
2017,Green,Red,10
2017,Blue,Black,56
2017,Green,Orange,8
2017,Blue,Green,9
2017,Green,Green,4
2017,Green,Green,70
2017,Red,Green,29
2017,Green,Green,68
2017,Green,Green,269
2017,Green,Green,8
2017,Green,Green,711
2017,Blue,Green,20
2017,Gray,Green,7
2017,Green,Green,242
2017,Green,Red,50
2017,Red,Orange,218
2017,Green,Green,1
2017,Green,Black,1576
2017,Orange,Green,5
2017,Red,Blue,94
2017,Green,Green,0
2017,Green,Red,6
2017,Green,Green,1
2017,Blue,Red,52
2017,Blue,Green,6
2017,Red,Green,48
2017,Green,Red,34
2017,Black,Green,110
2017,Red,Green,3
2017,Green,Green,60
2017,Green,Blue,7
2017,Blue,Green,1
2017,Green,Green,378
2017,Green,Green,3
2017,Green,Black,2056
2017,Green,Orange,3
2017,Blue,Green,48
2017,Red,Black,2759
2017,Blue,Green,4
2017,Red,Orange,0
2017,Orange,Green,15
2017,Green,Green,63
2017,Green,Green,14
2017,Red,Orange,16
2017,Green,Green,33
2017,Green,Red,0
2017,Orange,Green,15
2017,Green,Red,1
2017,Green,Red,23
2017,Green,Green,57
2017,Red,Blue,41
2017,Green,Green,70
2017,Green,Green,10
2017,Blue,Green,106
2017,Red,Blue,268
2017,Orange,Orange,4
2017,Green,Green,6
2017,Blue,Red,154
2017,Blue,Green,1
2017,Green,Black,767
2017,Green,Green,26
2017,Green,Orange,7
2017,Green,Red,0
2017,Blue,Orange,309
2017,Green,Red,5
2017,Green,Green,0
2017,Red,Orange,129
2017,Blue,Blue,2256
2017,Green,Gray,4
2017,Orange,Green,40
2017,Green,Green,27
2017,Red,Red,1
2017,Green,Green,1
2017,Green,Orange,4
2017,Green,Green,2
2017,Orange,Orange,3994
2017,Green,Green,585
2017,Black,Blue,193
2017,Orange,Black,1125
2017,Green,Green,187
2017,Red,Orange,28
2017,Gray,Green,60
2017,Orange,Green,3
2017,Green,Green,68
2017,Orange,Green,1
2017,Green,Green,67
2017,Orange,Green,7
2017,Green,Green,195
2017,Green,Green,79
2017,Orange,Red,320
2017,Green,Green,0
2017,Green,Green,122
2017,Green,Green,146
2017,Green,Green,20
2017,Red,Green,2
2017,Green,Black,94
2017,Blue,Green,4
2017,Green,Blue,25
2017,Green,Red,554
2017,Red,Green,12
2017,Green,Green,5
2017,Green,Green,983
2017,Red,Gray,107
2017,Green,Orange,28
2017,Green,Green,6
2017,Gray,Blue,1
2017,Green,Green,3
2017,Green,Green,391
2017,Green,Green,2210
2017,Orange,Red,95
2017,Green,Blue,75
2017,Green,Green,0
2017,Green,Black,4213
2017,Blue,Green,6
2017,Red,Green,9
2017,Orange,Blue,48
2017,Red,Red,0
2017,Orange,Blue,1319
2017,Green,Red,4
2017,Orange,Orange,1094
2017,Red,Red,197
2017,Orange,Green,28
2017,Green,Red,3
2017,Red,Red,4
2017,Red,Green,178
2017,Red,Orange,155
2017,Orange,Orange,645
2017,Green,Gray,40
2017,Red,Orange,34
2017,Orange,Gray,16
2017,Green,Red,126
2017,Green,Green,43
2017,Red,Orange,88
2017,Orange,Red,415
2017,Green,Orange,0
2017,Green,Green,3
2017,Red,Red,186
2017,Blue,Orange,21
2017,Green,Green,1
2017,Gray,Green,19
2017,Red,Green,455
2017,Green,Red,58
2017,Green,Red,15
2017,Green,Green,49
2017,Green,Green,199
2017,Red,Green,5
2017,Blue,Black,312
2017,Green,Orange,3
2017,Green,Green,3
2017,Green,Green,56
2017,Red,Green,50
2017,Green,Blue,3
2017,Green,Green,45
2017,Blue,Green,8
2017,Blue,Green,159
2017,Orange,Red,159
2017,Green,Red,7
2017,Green,Orange,1
2017,Green,Orange,3
2017,Red,Green,9
2017,Green,Green,9
2017,Red,Green,1
2017,Green,Green,2
2017,Blue,Blue,191
2017,Red,Green,469
2017,Red,Green,0
2017,Green,Green,26
2017,Red,Green,1
2017,Red,Blue,0
2017,Red,Green,203
2017,Green,Green,59
2017,Black,Orange,3
2017,Green,Green,222
2017,Green,Blue,15
2017,Green,Green,4
2017,Red,Green,40
2017,Green,Orange,69
2017,Green,Orange,6
2017,Green,Red,0
2017,Red,Red,4212
2017,Green,Green,21
2017,Green,Green,177
2017,Green,Gray,0
2017,Green,Green,184
2017,Green,Green,69
2017,Green,Red,20
2017,Green,Green,122
2017,Blue,Black,149
2017,Green,Green,250
2017,Black,Red,2055
2017,Green,Red,10
2017,Orange,Red,57
2017,Green,Red,336
2017,Green,Red,67
2017,Red,Green,4
2017,Green,Red,4
2017,Blue,Green,15
2017,Red,Green,2
2017,Blue,Red,29
2017,Red,Green,16
2017,Green,Green,0
2017,Green,Green,234
2017,Green,Green,3
2017,Green,Orange,21
2017,Green,Green,1
2017,Red,Green,5
2017,Green,Orange,0
2017,Green,Green,4
2017,Red,Green,9
2017,Green,Green,48
2017,Orange,Red,70
2017,Green,Red,45
2017,Green,Red,23
2017,Green,Green,171
2017,Blue,Red,29
2017,Black,Red,337
2017,Blue,Orange,154
2017,Green,Blue,9
2017,Red,Green,23
2017,Green,Green,4
2017,Green,Green,5
2017,Orange,Green,3
2017,Red,Black,0
2017,Green,Green,88
2017,Green,Green,5
2017,Green,Green,155
2017,Green,Green,53
2017,Red,Red,5
2017,Green,Orange,6
2017,Red,Orange,243
2017,Green,Green,1
2017,Green,Orange,37
2017,Green,Red,66
2017,Red,Green,35
2017,Green,Orange,0
2017,Blue,Red,31
2017,Green,Red,45
2017,Blue,Green,10
2017,Green,Green,13
2017,Gray,Green,47
2017,Red,Green,15
2017,Green,Green,1
2017,Red,Red,1336
2017,Green,Green,10
2017,Green,Red,36
2017,Green,Green,27
2017,Orange,Red,4
2017,Green,Red,39
2017,Blue,Orange,344
2017,Green,Blue,187
2017,Green,Green,0
2017,Red,Green,77
2017,Green,Green,0
2017,Orange,Red,28
2017,Red,Red,537
2017,Orange,Red,88
2017,Green,Green,0
2017,Green,Green,7
2017,Green,Orange,858
2017,Green,Green,0
2017,Blue,Orange,593
2017,Green,Green,275
2017,Green,Green,0
2017,Orange,Orange,655
2017,Green,Orange,3
2017,Orange,Red,120
2017,Green,Red,287
2017,Green,Green,4
2017,Green,Red,133
2017,Green,Green,0
2017,Orange,Green,10
2017,Green,Red,62
2017,Red,Red,7151
2017,Red,Green,0
2017,Green,Green,4
2017,Gray,Green,10
2017,Green,Black,1781
2017,Green,Green,1
2017,Green,Orange,3
2017,Green,Green,5
2017,Green,Red,276
2017,Red,Blue,410
2017,Green,Green,816
2017,Orange,Red,79
2017,Green,Green,2218
2017,Orange,Blue,84
2017,Green,Green,808
2017,Green,Green,0
2017,Blue,Orange,73
2017,Green,Green,0
2017,Green,Green,140
2017,Red,Green,44
2017,Green,Orange,3
2017,Red,Green,20
2017,Gray,Green,3
2017,Blue,Green,51
2017,Green,Green,2
2017,Green,Green,3
2017,Green,Green,1
2017,Orange,Orange,2826
2017,Gray,Green,3
2017,Red,Black,3157
2017,Orange,Red,371
2017,Orange,Orange,996
2017,Blue,Orange,165
2017,Red,Green,0
2017,Green,Red,27
2017,Green,Green,16
2017,Green,Blue,0
2017,Orange,Green,1
2017,Orange,Green,6
2017,Green,Red,2
2017,Green,Red,25
2017,Orange,Green,3
2017,Red,Blue,149
2017,Green,Blue,56
2017,Gray,Green,13
2017,Black,Green,471
2017,Red,Green,0
2017,Green,Blue,2
2017,Blue,Green,72
2017,Red,Green,0
2017,Orange,Green,6
2017,Red,Green,76
2017,Red,Orange,85
2017,Black,Green,22
2017,Blue,Green,53
2017,Red,Green,18
2017,Orange,Green,1
2017,Green,Green,9
2017,Red,Green,24
2017,Green,Red,13
2017,Orange,Blue,183
2017,Green,Orange,8
2017,Green,Green,63
2017,Green,Blue,100
2017,Blue,Green,7
2017,Green,Red,1201
2017,Green,Green,17
2017,Green,Black,155
2017,Red,Green,452
2017,Red,Orange,264
2017,Red,Red,1290
2017,Red,Black,2669
2017,Orange,Blue,10
2017,Green,Green,388
2017,Green,Orange,6
2017,Green,Green,20
2017,Red,Green,15
2017,Orange,Green,5
2017,Green,Green,38
2017,Green,Blue,15
2017,Green,Green,3
2017,Green,Green,808
2017,Orange,Red,56
2017,Green,Green,0
2017,Green,Green,20
2017,Green,Green,6
2017,Black,Green,756
2017,Green,Green,3
2017,Blue,Orange,38
2017,Red,Orange,41
2017,Green,Red,0
2017,Red,Green,52
2017,Green,Green,4
2017,Blue,Green,6
2017,Green,Red,17
2017,Green,Green,65
2017,Red,Green,28
2017,Green,Green,75
2017,Green,Green,134
2017,Blue,Blue,4279
2017,Green,Green,19
2017,Black,Green,118
2017,Red,Green,42
2017,Blue,Green,11
2017,Green,Red,10
2017,Red,Red,2322
2017,Green,Orange,3
2017,Orange,Green,3
2017,Orange,Red,216
2017,Green,Green,41
2017,Gray,Green,8
2017,Green,Green,335
2017,Red,Red,51
2017,Green,Green,75
2017,Green,Black,41
2017,Green,Green,95
2017,Red,Green,144
2017,Green,Gray,23
2017,Red,Blue,268
2017,Red,Green,0
2017,Orange,Green,8
2017,Black,Green,585
2017,Orange,Green,1
2017,Blue,Red,161
2017,Red,Green,6
2017,Black,Green,9
2017,Green,Red,47
2017,Blue,Orange,1770
2017,Orange,Green,64
2017,Blue,Green,10
2017,Green,Black,148
2017,Blue,Blue,81
2017,Green,Green,0
2017,Blue,Green,1
2017,Red,Orange,28
2017,Red,Green,6
2017,Red,Green,17
2017,Red,Green,17
2017,Green,Red,59
2017,Orange,Red,349
2017,Red,Green,194
2017,Green,Black,422
2017,Green,Green,10
2017,Orange,Orange,1394
2017,Green,Green,8
2017,Blue,Gray,2
2017,Green,Blue,5
2017,Red,Green,21
2017,Green,Green,359
2017,Green,Red,141
2017,Green,Red,55
2017,Green,Green,763
2017,Green,Blue,21
2017,Red,Green,6
2017,Green,Orange,2
2017,Red,Red,669
2017,Red,Green,65
2017,Blue,Orange,207
2017,Green,Black,1996
2017,Gray,Green,9
2017,Red,Orange,179
2017,Green,Red,0
2017,Red,Orange,209
2017,Green,Green,17
2017,Green,Green,7
2017,Blue,Green,27
2017,Red,Orange,165
2017,Green,Blue,11
2017,Green,Orange,7
2017,Green,Gray,21
2017,Orange,Green,1542
2017,Green,Green,93
2017,Red,Green,46
2017,Green,Green,360
2017,Green,Orange,14
2017,Orange,Green,1
2017,Green,Green,140
2017,Green,Orange,43
2017,Green,Green,5
2017,Black,Red,0
2017,Green,Orange,73
2017,Green,Red,41
2017,Green,Green,163
2017,Blue,Gray,4
2017,Blue,Green,168
2017,Green,Green,75
2017,Green,Red,12
2017,Green,Red,3
2017,Red,Red,1904
2017,Red,Green,16
2017,Green,Green,67
2017,Green,Orange,0
2017,Orange,Green,6
2017,Green,Green,1
2017,Blue,Red,19
2017,Green,Green,27
2017,Red,Red,546
2017,Blue,Blue,381
2017,Red,Red,1541
2017,Red,Red,1393
2017,Orange,Green,5
2017,Blue,Green,23
2017,Green,Green,410
2017,Red,Green,155
2017,Green,Green,7
2017,Green,Green,0
2017,Green,Orange,63
2017,Green,Green,261
2017,Green,Green,75
2017,Green,Blue,0
2017,Green,Green,11
2017,Green,Green,20
2017,Green,Green,141
2017,Red,Green,9
2017,Green,Orange,7
2017,Orange,Green,4
2017,Green,Green,120
2017,Orange,Green,5
2017,Green,Green,0
2017,Orange,Blue,90
2017,Orange,Green,6
2017,Green,Green,204
2017,Green,Green,218
2017,Green,Blue,126
2017,Green,Orange,0
2017,Red,Green,11
2017,Green,Green,625
2017,Red,Green,18
2017,Blue,Green,13
2017,Black,Green,116
2017,Blue,Black,184
2017,Red,Green,795
2017,Green,Green,18
2017,Green,Blue,61
2017,Red,Green,6
2017,Green,Green,0
2017,Red,Orange,0
2017,Green,Blue,4
2017,Green,Gray,33
2017,Green,Red,106
2017,Green,Green,78
2017,Red,Blue,98
2017,Green,Orange,312
2017,Orange,Orange,2701
2017,Green,Red,33
2017,Red,Green,3
2017,Red,Red,1
2017,Green,Orange,11
2017,Green,Green,105
2017,Orange,Green,33
2017,Green,Green,0
2017,Green,Orange,49
2017,Green,Blue,558
2017,Green,Green,1
2017,Orange,Green,6
2017,Green,Green,8
2017,Green,Blue,20
2017,Red,Orange,54
2017,Green,Green,4
2017,Green,Black,302
2017,Green,Blue,1958
2017,Orange,Orange,202
2017,Red,Black,1478
2017,Green,Blue,9
2017,Green,Green,7
2017,Gray,Green,3
2017,Green,Orange,32
2017,Red,Green,15
2017,Red,Blue,401
2017,Blue,Green,282
2017,Green,Green,13
2017,Green,Red,21
2017,Green,Green,2
2017,Red,Green,1
2017,Red,Green,2
2017,Green,Red,31
2017,Black,Blue,4
2017,Blue,Red,46
2017,Black,Green,195
2017,Red,Green,93
2017,Red,Green,20
2017,Black,Green,383
2017,Gray,Blue,1
2017,Green,Green,1
2017,Green,Red,3
2017,Blue,Orange,1676
2017,Red,Green,4
2017,Blue,Green,2
2017,Green,Blue,3
2017,Green,Blue,44
2017,Green,Red,27
2017,Green,Orange,0
2017,Blue,Orange,16
2017,Green,Green,6
2017,Black,Green,639
2017,Red,Red,1
2017,Green,Green,1
2017,Blue,Green,8
2017,Red,Green,264
2017,Green,Green,156
2017,Green,Orange,15
2017,Red,Green,14
2017,Blue,Green,18
2017,Red,Red,5
2017,Orange,Red,242
2017,Red,Orange,187
2017,Blue,Orange,43
2017,Green,Green,83
2017,Red,Green,4
2017,Orange,Green,66
2017,Green,Green,0
2017,Orange,Green,64
2017,Green,Orange,4
2017,Green,Green,4
2017,Green,Green,14
2017,Red,Gray,177
2017,Blue,Green,4
2017,Red,Orange,0
2017,Red,Green,37
2017,Green,Blue,0
2017,Red,Green,9
2017,Gray,Green,5
2017,Blue,Orange,595
2017,Green,Red,40
2017,Orange,Blue,165
2017,Green,Orange,37
2017,Green,Red,678
2017,Blue,Blue,934
2017,Red,Red,82
2017,Orange,Blue,3940
2017,Green,Green,3
2017,Red,Green,15
2017,Red,Green,55
2017,Red,Green,1
2017,Green,Orange,3
2017,Green,Blue,60
2017,Green,Red,0
2017,Green,Green,62
2017,Green,Red,6
2017,Red,Green,46
2017,Green,Orange,29
2017,Orange,Red,195
2017,Red,Gray,293
2017,Green,Green,318
2017,Green,Green,6
2017,Green,Red,15
2017,Green,Green,2
2017,Green,Green,1
2017,Blue,Green,17
2017,Green,Orange,3
2017,Orange,Red,54
2017,Red,Red,836
2017,Green,Red,2
2017,Orange,Green,22
2017,Red,Green,1232
2017,Orange,Green,11
2017,Green,Blue,83
2017,Orange,Red,388
2017,Blue,Red,479
2017,Green,Red,28
2017,Green,Green,1
2017,Orange,Green,14
2017,Green,Blue,0
2017,Red,Green,9
2017,Green,Green,29
2017,Green,Green,66
2017,Blue,Red,116
2017,Blue,Red,43
2017,Green,Green,0
2017,Green,Red,207
2017,Orange,Blue,130
2017,Red,Blue,55
2017,Green,Green,1
2017,Red,Green,5
2017,Gray,Orange,45
2017,Green,Green,0
2017,Green,Green,208
2017,Red,Red,106
2017,Green,Green,189
2017,Red,Red,458
2017,Orange,Green,5
2017,Green,Red,7
2017,Green,Orange,11
2017,Blue,Orange,184
2017,Orange,Blue,117
2017,Green,Green,244
2017,Green,Green,30
2017,Blue,Green,18
2017,Green,Green,0
2017,Orange,Green,9
2017,Orange,Green,2
2017,Green,Green,146
2017,Green,Red,16
2017,Blue,Green,9
2017,Blue,Green,53
2017,Green,Red,80
2017,Green,Red,439
2017,Orange,Orange,1315
2017,Blue,Red,115
2017,Green,Green,58
2017,Orange,Blue,83
2017,Green,Green,313
2017,Green,Orange,12
2017,Green,Green,0
2017,Blue,Green,12
2017,Green,Blue,25
2017,Orange,Green,12
2017,Red,Green,349
2017,Orange,Green,15
2017,Orange,Black,5
2017,Green,Green,177
2017,Green,Orange,4
2017,Green,Green,18
2017,Green,Green,102
2017,Orange,Orange,2021
2017,Green,Red,81
2017,Green,Green,313
2017,Red,Orange,237
2017,Green,Green,2
2017,Green,Green,19
2017,Green,Orange,0
2017,Blue,Blue,254
2017,Red,Orange,0
2017,Green,Green,82
2017,Orange,Green,5
2017,Green,Green,98
2017,Green,Green,4
2017,Green,Green,712
2017,Blue,Blue,7313
2017,Orange,Green,8
2017,Black,Red,0
2017,Red,Red,151
2017,Orange,Green,4
2017,Green,Green,0
2017,Green,Green,93
2017,Blue,Green,14
2017,Green,Green,2
2017,Green,Red,52
2017,Green,Blue,14
2017,Green,Green,10
2017,Orange,Green,30
2017,Green,Green,1506
2017,Green,Green,12
2017,Orange,Red,180
2017,Red,Green,10
2017,Blue,Gray,48
2017,Green,Green,0
2017,Green,Red,104
2017,Green,Red,6
2017,Gray,Black,11
2017,Green,Red,1120
2017,Green,Green,336
2017,Blue,Green,5
2017,Red,Orange,699
2017,Green,Blue,140
2017,Orange,Green,6
2017,Red,Red,933
2017,Red,Blue,10
2017,Green,Green,3242
2017,Green,Green,399
2017,Green,Green,108
